Karl is pestling a shower.,-1,,,FALSE
Jim refinances a courtyard.,2,,,FALSE
Michael was soldering an Aegilops Tauschii.,-2,,,FALSE
Annabel will pestle a gearbox.,1,,,FALSE
Eileen destined to Vivian to acquire.,0,,,FALSE
Ethel downloads a callable bond.,-2,,,FALSE
Edmund wasn't giving a pollen to a military rank.,-3,,,FALSE
Patrick gives Amselm a LAN.,2,,,FALSE
Who evacuates a key?,-1,,,FALSE
Olga is not choking a US military rank.,-2,,,FALSE
Who will be tasting a grab bar?,1,,,FALSE
Larry has not loaned Amy a radio receiver.,2,,,FALSE
Elaine was fishing a bust.,1,,,FALSE
Joseph combines four right patellae.,1,,,FALSE
Lily is not violating a position.,2,,,FALSE
Who will poison a broad gauge railway?,-1,,,FALSE
Dawn will be calculating a rectifier.,2,,,FALSE
Who doesn't hide Alfred?,2,,,FALSE
Michael will mail a military vehicle.,1,,,FALSE
Maurice assorts Ralph.,-2,,,FALSE
Who was borrowing some Cedar wood from Donald?,2,,,FALSE
Amadeus has not buried a japanese encephalitis virus.,1,,,FALSE
Who borrows 3 nails?,2,,,FALSE
Annabel impersonated Cora.,2,,,FALSE
Pamela evacuates an egg yolk.,-2,,,FALSE
Jack disburses six DNA viruss.,-2,,,FALSE
Who will hear a tympanic cavity?,-2,,,FALSE
Daphne was reproducing four eyelids.,1,,,FALSE
Who was relinquishing Richard?,2,,,FALSE
Who will pour a supercharger?,-2,,,FALSE
Who will be killing Austin?,2,,,FALSE
Mitchell ravishes a professional athlete.,1,,,FALSE
Who was running a mine?,2,,,FALSE
Who was binding a nervous system to a commissioned officer rank?,0,,,FALSE
Elaine dodges a bee.,2,,,FALSE
Alain will be transforming a hydrophilic side.,2,,,FALSE
Alfonso will draw a tick.,2,,,FALSE
Who is granting a deep femoral artery to Oren?,1,,,FALSE
Who performs an Icon helmet?,-1,,,FALSE
Gordon will be downloading a toy.,-1,,,FALSE
Claire will lose Ursula.,2,,,FALSE
Kristin conveyed a rail vehicle.,2,,,FALSE
Roy doesn't drink some nucleotide.,-2,,,FALSE
Allen isn't giving a tractor trailer to Hannah.,2,,,FALSE
Conan will be diluting a chain.,-1,,,FALSE
Who doesn't produce a right proximal foot phalanx IV bone?,2,,,FALSE
Who forgives Oren eight deers?,0,,,FALSE
Sara doesn't sit Tony.,0,,,FALSE
Who won't be penalising a company grade rank?,0,,,FALSE
Who burnt Dick?,2,,,FALSE
Veronica will be evacuating Lilian.,2,,,FALSE
Who binds a laboratory to Victor?,-3,,,FALSE
Who is imbibing to an aircraft carrier?,-1,,,FALSE
Lorna will infect Noel.,2,,,FALSE
Fiona was evacuating Teresa.,2,,,FALSE
Who will not write a melon?,-1,,,FALSE
Karl is choosing an occupational domain.,2,,,FALSE
Who won't lose Jacinta?,2,,,FALSE
Who was reproducing a fixed bridge?,-1,,,FALSE
Who will be binding a bridge to an athlete?,-2,,,FALSE
Melinda will submit a rabbit to a position.,0,,,FALSE
Dolly was crunching a telephone handset.,2,,,FALSE
Rosemary will tell a muscular branch artery.,-2,,,FALSE
Valentine evacuates Murphy.,2,,,FALSE
Who plans?,2,,,FALSE
Who is not shutting a permanent residence?,0,,,FALSE
Susan is giving a valet a whip.,2,,,FALSE
Who designed a separately excited dc motor?,0,,,FALSE
Harriet will be wading a currency.,-2,,,FALSE
Who is fishing a vehicle registration?,1,,,FALSE
Hilda killed an unskilled occupation.,0,,,FALSE
Violet isn't smelling a renal artery.,2,,,FALSE
Jacinta will designate a vehicle controller to Lionel.,2,,,FALSE
Alba fell an envelope.,0,,,FALSE
Dawn emerged to an aircraft Rosemary.,0,,,FALSE
Who will not squeeze a barricade?,2,,,FALSE
Cnythia is relinquishing a ground launch missile.,2,,,FALSE
Barnaby doesn't find.,2,,,FALSE
Who will not steal an alternator?,2,,,FALSE
Who is distributing five right parietal bones?,2,,,FALSE
Frances will relinquish a building.,2,,,FALSE
Jessica is fortifying a profession.,0,,,FALSE
Peter is destining to Roger to immunize.,0,,,FALSE
Who nodded a barge?,-1,,,FALSE
Ronald designates to a valet to deliver.,2,,,FALSE
Andy won't be sculpturing a ships hull.,2,,,FALSE
Mavis will hide Malcolm.,2,,,FALSE
Austin was combining a steps.,0,,,FALSE
Who was reproducing a traffic light?,2,,,FALSE
Dawn will be irrigating some bird egg.,-1,,,FALSE
Rachel wasn't seeing a photographic film.,2,,,FALSE
Pete isn't drinking a first perforating artery.,1,,,FALSE
Who was nodding to a film making profession?,2,,,FALSE
Who will clean a savoy cabbage?,2,,,FALSE
Laura doesn't set a radar.,2,,,FALSE
Brenda won't be jawing an ice skating rink.,-2,,,FALSE
Who will be soldering a cycle?,2,,,FALSE
Victor will be disbursing a kitchen.,-2,,,FALSE
Who massaged a left radius?,2,,,FALSE
Rita supported Irene.,2,,,FALSE
Ethel will plan a revolver gun.,-1,,,FALSE
Who will outrage an enlisted soldier rank?,,,,FALSE
Who shuts an opium poppy?,-1,,,FALSE
Anne was ravishing Andrew.,2,,,FALSE
Gladys is awarding Veronica a vulture.,2,,,FALSE
Brian smells a tooth.,2,,,FALSE
Who nods some egg?,-1,,,FALSE
Judy will be paying a balloon.,-3,"""paying for""",,FALSE
Nancy won't be remembering 6 right true rib 6 bones.,2,,,FALSE
UNK_PERSON_1 is infecting a professional athlete with three perforating branch to the posterior tibial arterys.,NULL,,,FALSE
Elaine piloted a C1 vertebra bone.,-2,,,FALSE
Who will massage Allen?,2,,,FALSE
UNK_PERSON_3 is substituting a photocopier with a goat.,NULL,,,FALSE
Dawn was outraging Michelle.,2,,,FALSE
Who is planting a nostril?,-2,,,FALSE
Mike will assist Bertram.,2,,,FALSE
Who searches a suprascapular artery?,-2,,,FALSE
Who will find a French press?,2,,,FALSE
Jessie is jogging a faucet.,-1,,,FALSE
Who roughens a kufiyyah?,2,,,FALSE
Who will not pestle 2 beetss?,1,,,FALSE
Mariam won't toy UNK_LOC_1.,NULL,,,FALSE
Alethea won't penalize a skilled occupation.,-2,an occupation can't be penalized,,FALSE
Simon has not painted a file device.,2,,,FALSE
Malcolm is demoing a US military rank a bacterium.,0,,,FALSE
Who dodged an ankle?,-2,,,FALSE
Adrian transforms an internet.,2,,,FALSE
Jessie was giving a safety position a radar.,0,,,FALSE
Who will be assisting a non commissioned officer rank?,-2,,,FALSE
Who recalls?,2,,,FALSE
Florence will be frying a heating device.,-1,,,FALSE
Diana will be massaging a tomato.,2,,,FALSE
Who disburses an offshore support ship?,-2,disburse money,,FALSE
Milton doesn't shoot an occupational trade with a blade.,0,,,FALSE
Who isn't borrowing a nasal bone?,1,,,FALSE
Bernice relinquished a message.,1,,,FALSE
Polly looks an insurance policy.,-3,"""looks at an insurance policy""",,FALSE
Who doesn't seek Pearl?,2,,,FALSE
Mark will be befriending a flag officer rank.,-2,,,FALSE
Who shows a mass airflow sensor?,2,,,FALSE
Who wasn't driving eight body cavitys?,-2,,,FALSE
Who respires a recurrent branch artery?,-2,,,FALSE
Who doesn't wave a castanet?,1,,,FALSE
Who was selling a military rank a staphylococcus?,0,,,FALSE
Nancy has not forgave Dorothy a shot shell.,0,,,FALSE
Bernice won't be infecting a position.,-2,"a position can't be infected, it can be filled",,FALSE
Who sees an electronic data storage device?,2,,,FALSE
Albert hears a left clavicle bone.,1,,,FALSE
Anita will lose a US warrant officer rank.,-2,,,FALSE
Who is cutting a ceiling?,2,,,FALSE
Kelli was auctioning 10 faces.,-2,,,FALSE
Jane doesn't massage a musician.,1,,,FALSE
Who is lending a vegetable to Burt?,2,,,FALSE
Teresa planned a cycle.,1,,,FALSE
Jeffrey was storing a right true rib 3 bone.,1,,,FALSE
Larry is famishing Nancy.,2,,,FALSE
Norma will deduct a vertebrate.,-2,deduct is to take away from an amount,,FALSE
Who plants a body segment?,2,,,FALSE
Lionel analyses four transverse cervical superficial branch arterys.,2,,,FALSE
Jason will uncover a wheel chock.,2,,,FALSE
Adriana will be mailing a hardware system.,2,,,FALSE
Who likened a gas tank?,-1,,,FALSE
Doreen shouts a reindeer.,-3,"""shouts at a reindeer""",,FALSE
Lucy told a zygomatic branch artery.,-3,incorrect grammar,,FALSE
Who awards an armor to a manual labor?,-3,can't give armor to a job category,,FALSE
Juliana will be interviewing Jack.,2,,,FALSE
Laura is tying Kelli.,2,,,FALSE
Carter will visit a golf course.,2,,,FALSE
Lucas will be searching a professional athlete.,1,,,FALSE
Kristin isn't borrowing a shoe.,2,,,FALSE
Derek will invest eight united states ten cent coins.,2,,,FALSE
Derrick wasn't paying a perforating artery.,-2,,,FALSE
Robert is likenning to Alan to refer.,0,,,FALSE
Who recollects 10 books?,2,,,FALSE
Evan will nod a small intestine.,-2,,,FALSE
Ellen will be supporting a janitor.,2,,,FALSE
Who is massaging Fiona?,2,,,FALSE
Andrew was comparing Alvin.,2,,,FALSE
Who will smooth a governor?,-2,,,FALSE
Derek will remember a clothes washing machine.,1,,,FALSE
Austin was reading a capstone publication.,2,,,FALSE
Bunny uploads a self-service laundry.,-2,,,FALSE
Amy has not stored a splenic artery.,1,,,FALSE
Victor finances a kayak.,2,,,FALSE
Jane is designating a musician an animal product.,0,,,FALSE
Jessie is beckonning a sheep.,2,,,FALSE
Who will not remember a fluid container?,1,,,FALSE
Walter was recalling a CDRW.,2,,,FALSE
Who will be vaccinating Bertha?,2,,,FALSE
Sally mails Sharon 9 facial arterys.,1,,,FALSE
Who is violating a medical person?,2,,,FALSE
Oren was kicking a cell nucleus.,-2,,,FALSE
Byron was infecting Patrick.,2,,,FALSE
Shirley is dishonouring a medical person.,2,,,FALSE
Marshela ducks a vine.,2,,,FALSE
Jocelyn doesn't give Sally a crankshaft.,2,,,FALSE
Teresa relinquishes Adrian.,2,,,FALSE
Victor was vandalising a dredger.,2,,,FALSE
Louis nods to Mariam.,2,,,FALSE
Who designed a malleus bone?,2,,,FALSE
Joseph plans a jet airplane.,1,,,FALSE
Greta lost Joan.,2,,,FALSE
Mariam will divide Victoria.,-2,,,FALSE
Agnes is frying a three phase power source.,-2,,,FALSE
Carl plans a cereal grain.,-2,,,FALSE
Ralph questioned a field grade officer rank.,-3,,,FALSE
Fiona was soldering 6 thorax bones.,-1,,,FALSE
Simon will be designating to Jacinta to resound.,0,,,FALSE
Carl vandalizes a calf.,1,,,FALSE
Calvin doesn't befriend a film making profession.,-3,,,FALSE
Kathleen was freezing a radial recurrent artery.,2,,,FALSE
Jason trots some lumber.,0,,,FALSE
Who performs a four stroke engine?,0,,,FALSE
Rowena is dreaming an oat grass.,1,,,FALSE
Eugene was pushing a lilac.,1,,,FALSE
Who kicks a middle cerebral artery?,1,,,FALSE
Simon will be selling an enlisted soldier rank a house.,-3,,,FALSE
Lydia will be xeroxing a poodle.,-2,,,FALSE
Roy is freezing a cleaning device.,2,,,FALSE
Sarah was inflating an arrow projectile.,-1,,,FALSE
Pauline will not be assisting a medical device.,2,,,FALSE
Who was not dodging a surfboard?,2,,,FALSE
Who was toying a brush or comb?,2,,,FALSE
Alain will paint a ticket.,2,,,FALSE
Rachel will be pipping an artistic occupation.,-3,,,FALSE
Who wets a motor?,2,,,FALSE
Ada will drink a right metatarsal 4 bone.,-1,,,FALSE
Who subjects a forty foot container to Mabel?,1,,,FALSE
Dawn doesn't boil a tent.,1,,,FALSE
Who is inflating a Ford car?,-1,,,FALSE
Who stole a drum from Harold?,2,,,FALSE
Hardy was not producing 3 circumflex arterys.,2,,,FALSE
Barnaby will be reproducing a dish.,2,,,FALSE
Dorothy is not painting a hot water heater.,2,,,FALSE
Who stored a hexaploid cell?,2,,,FALSE
Katherine will pip Alfonso.,-2,,,FALSE
Who doesn't peel a brake drum?,-1,,,FALSE
Who is running Cora?,0,,,FALSE
Who won't pull a sports facility?,-2,,,FALSE
Emily presented an occupational trade an ulnar artery.,0,,,FALSE
Ronald will take an united states dollar bill.,2,,,FALSE
Who will be befriending a flag officer rank?,-3,,,FALSE
Kathleen will be running an oqal.,0,,,FALSE
Who froze a left navicular bone?,2,,,FALSE
Who transformed a baseball field?,2,,,FALSE
Emma has not watered a fence.,2,,,FALSE
Who is taking a table?,2,,,FALSE
Who includes a freight car?,0,,,FALSE
UNK_ORG_1 is gaining a brake.,NULL,,,FALSE
Abigail was purchasing a text document.,2,,,FALSE
Maurice will eat a cattle.,2,,,FALSE
Who listened a neisseria gonorrhoeae?,0,,,FALSE
Who was loaning a bartender 0 posterior septal branch arterys?,-3,,,FALSE
Who is pulling 2 inferior labial arterys?,1,,,FALSE
Who has not loaned 7 inferior ulnar collateral arterys to a professional athlete?,1,,,FALSE
Monica is not switching a right I metacarpal.,2,,,FALSE
Ethel will dishonour a musician.,2,,,FALSE
Who wasn't relinquishing a government position?,2,,,FALSE
Barnaby will eat a brush or comb.,2,,,FALSE
Who will steal an ape from a non commissioned officer rank?,-3,,,FALSE
Walter dodges a roll on roll off cargo ship.,0,,,FALSE
Cecil won't shout 7 tobaccoes.,-1,,,FALSE
Gordon won't be nodding a muscular ulnar artery.,0,,,FALSE
Annabel won't take a Rover v8.,2,,,FALSE
Who impersonates Ralph?,2,,,FALSE
Who bombed a staphylococcus aureus?,1,,,FALSE
Who was not breaking an anterior humeral circumflex artery?,2,,,FALSE
Mike is compounding a guernsey cattle.,-2,,,FALSE
Patricia poured an anterior tympanic artery.,-1,,,FALSE
Susan doesn't vote a refrigerator car.,1,,,FALSE
Who suffers a supercharger?,0,,,FALSE
Who will guide a share?,1,,,FALSE
Gary will be passing Travis.,2,,,FALSE
Who will sculpt a nuclear weapon?,2,,,FALSE
Milton doesn't shoot Ida.,2,,,FALSE
Lawrence was not imbibing a drum.,-1,,,FALSE
Vincent doesn't work a flowering plant.,0,,,FALSE
Christian paints a pencil.,2,,,FALSE
Who will be drinking a vine?,-2,,,FALSE
Who is comprehending a left clavicle bone?,2,,,FALSE
Who will produce UNK_ORG_2?,NULL,,,FALSE
Who will be replacing Dalton?,2,,,FALSE
Carmen doesn't store a brake caliper.,2,,,FALSE
Who will demonstrate an accompanying artery of ischiadic nerve?,0,,,FALSE
Norman is lending a grab bar to a non commissioned officer rank.,-3,,,FALSE
Seth pared a lateral inferior genicular artery.,2,,,FALSE
Who lost a professional game player?,1,,,FALSE
Hannah is not shooting Judith with a hammock.,2,,,FALSE
Janet buries a CD-ROM.,2,,,FALSE
Who isn't clipping an animal shell?,1,,,FALSE
Hannah will locate an intestinal artery.,2,,,FALSE
Seth is figuring a piston.,-1,,,FALSE
Hannah will be extending a portable restroom.,2,,,FALSE
Adeline doesn't tie a bacterium to Nancy.,-2,,,FALSE
Stephen has not discovered Augusta.,2,,,FALSE
Who will eat a server?,1,,,FALSE
Andy will be trading two popliteal arterys.,1,,,FALSE
Douglas writes a button.,-1,,,FALSE
Who stretches a pharyngeal artery?,2,,,FALSE
Austin will notice six right clavicle bones.,2,,,FALSE
Tim imbibed a digital data storage device.,-1,,,FALSE
Kate lends a test form to Winnie.,2,,,FALSE
Alba is roughenning a generator.,2,,,FALSE
Who points a ceiling?,-3,incorrect grammar,,FALSE
Alfred attacked a sports position.,-3,,,FALSE
Sheila searched Andrea.,2,,,FALSE
Bunny will refinance a foot.,2,,,FALSE
Who sells a farm to a sports position?,-3,,,FALSE
Malcolm was strengthenning Abraham.,2,,,FALSE
Morris mails a printed sheet.,2,,,FALSE
Emily spreaded a right metatarsal 4 bone.,2,,,FALSE
Oscar tastes a SARS.,0,,,FALSE
Who is performing a right capitate?,-2,,,FALSE
Victor intended to a juniorNCO rank to harm.,0,,,FALSE
Who is disbursing a waist to a professional athlete?,0,,,FALSE
Who will bear a femur?,-2,,,FALSE
Randy outrages a field grade officer rank.,-2,,,FALSE
Byron was not reproducing a portrait.,2,,,FALSE
Who is not loaning an occupational domain a left femur?,0,,,FALSE
Agnes ducks a right calcaneus bone.,1,,,FALSE
UNK_ORG_2 was ideating a tumor.,NULL,,,FALSE
Who is detecting an occupational domain?,1,,,FALSE
Who vandalised a test form?,2,,,FALSE
Sally will reproduce an united states ten cent coin.,2,,,FALSE
Who doesn't fall an exhaust valve?,-3,,,FALSE
Who has not protected a theater profession?,2,,,FALSE
Who voted a basket?,1,,,FALSE
Paul is not seating a religious position.,0,,,FALSE
Who is not seeking a CDR?,2,,,FALSE
Rebecca is reproducing UNK_noun_2.,NULL,,,FALSE
UNK_PERSON_2 won't be sending a theater profession.,NULL,,,FALSE
Who has not granted a walnut tree to a janitor?,1,,,FALSE
Kelly skins a bulk cargo ship.,-1,,,FALSE
Who will be wading a bevel gear?,-1,,,FALSE
Who was binding a service position?,0,,,FALSE
Karl will nod to Sebastian.,2,,,FALSE
Casey envenoms a brake rotor.,-3,,,FALSE
Who was canvassing a broom?,0,,,FALSE
Who grants a steam engine to a safety position?,0,,,FALSE
Sarah was intercommunicating a lambskin.,0,,,FALSE
James isn't mailing 3 perforating branch to the posterior tibial arterys.,0,,,FALSE
Douglas was shouting a CPU.,-1,,,FALSE
Stella won't be lubricating a staphylococcus aureus.,-2,,,FALSE
Who will bury a lateral femoral circumflex descending branch artery?,1,,,FALSE
Who sits Terence?,0,,,FALSE
Gary is binding a classroom to a theater profession.,2,,,FALSE
Boris seted a room.,0,,,FALSE
Who evinces a right navicular?,2,,,FALSE
Jason comprehends a position.,2,,,FALSE
Alicia will be inheritting a right subclavian artery.,1,,,FALSE
Who assails a kitchen?,1,,,FALSE
Jacinta will extend a facial hair.,-3,,,FALSE
Who produces a norfolk island pine seed?,-3,a person doesn't produce this tree,,FALSE
Who will be decreasing a lettuce?,-1,,,FALSE
Who sold four seeds?,2,,,FALSE
Elaine locates Casey.,2,,,FALSE
Ida was not pipping a safety position.,-3,,,FALSE
Raymond doesn't recall a profile wall.,2,,,FALSE
Who rendered a stationary artifact?,2,,,FALSE
Emil forces Harry.,2,,,FALSE
Who seted UNK_LAW_3?,NULL,,,FALSE
Lorna will be remembering a single family residence.,1,,,FALSE
Bonnie has not consumed a posterior spinal artery.,2,,,FALSE
Who is not smelling UNK_FAC_3?,NULL,,,FALSE
Donald infects Andy with a tennis court.,0,,,FALSE
Who violates Jacinta?,2,,,FALSE
Mathew is not soldering a coffea arabica.,-2,you don't solder a coffee plant,,FALSE
Who retrieved a pea?,2,,,FALSE
Amy doesn't design a metallic 3D printer.,2,,,FALSE
Rose was stealing some rough sawn lumber.,2,,,FALSE
Alain will be catching a juniorNCO rank.,-2,a rank can't be caught,,FALSE
Eugene won't be setting to Geraldine.,0,,,FALSE
Rob will not observe 0 ebola viruss.,1,,,FALSE
Who relinquishes Richard?,2,,,FALSE
Kelli finances six coffee plants.,2,,,FALSE
Who will read a separately excited dc motor?,0,,,FALSE
Burt is not shooting Daisy.,2,,,FALSE
Who isn't financing a leaf spring?,2,,,FALSE
Max doesn't freeze UNK_LANGUAGE_3.,NULL,,,FALSE
Jessica doesn't drive a pig.,1,,,FALSE
Clarence was downloading a data sink.,-2,,,FALSE
Who is not searching a dc motor?,2,,,FALSE
Who will pass an absolute dud?,0,,,FALSE
Kevin will be replacing a relief valve.,2,,,FALSE
Who was not likenning Neville?,0,,,FALSE
Walter passes an inferior vesical artery.,2,,,FALSE
Randy deduces 0 vaccinia virions.,2,,,FALSE
Who will turn a radicchio?,2,,,FALSE
Penny was evacuating Maurice.,2,,,FALSE
Who puted a safety position?,0,,,FALSE
Conan was not strengthenning Doug.,1,,,FALSE
Francis sculpts 10 capstone publications.,-2,,,FALSE
Augusta conveys a rotary dump car.,1,,,FALSE
William was borrowing a short sea passenger ship.,2,,,FALSE
Mariam assailed a fluorescent light bulb.,1,,,FALSE
Who freezes a larch tree?,1,,,FALSE
Who was supporting a sports position?,2,,,FALSE
Who jogged a manual labor?,-2,,,FALSE
Eugene soldered a picture frame.,1,,,FALSE
Amy sold a hyoid bone.,1,,,FALSE
Who spreaded a fish?,0,,,FALSE
Who will be slitting a six cylinder engine?,1,,,FALSE
Robin was kicking a cattle.,2,,,FALSE
Who starved Inna?,2,,,FALSE
Dora phones Jennifer.,2,,,FALSE
Who downloads a plasmodium falciparum?,-2,,,FALSE
Allan votes a military water vehicle.,1,,,FALSE
Who will be supporting Rowena?,2,,,FALSE
Fiona will smoothen an abdomen.,1,,,FALSE
Who shuts a malarial plasmodium?,0,,,FALSE
Gary impersonates a film making profession.,-2,,,FALSE
Who was evacuating a juniorNCO rank?,-2,doesn't make sense to befriend a rank,,FALSE
Who is not referring a Snellen chart?,2,,,FALSE
Who will be freezing 3 right true rib 5 bones?,1,,,FALSE
Anita smells a service position.,-2,doesn't make sense to smell a position,,FALSE
Daisy winks a railcar.,-1,"could be ""wink at a railcar""",,FALSE
Lily will be jogging a bartender.,-3,"could be ""jogging toward a bartender""",,FALSE
Audrey will construe a horn instrument.,-1,"construe means to interpret text, not an instrument",,FALSE
Lilita was binding a valet.,-2,,,FALSE
Benjamin will stretch an antigen COVID test.,1,,,FALSE
Priscilla was punching a non commissioned officer rank.,-2,doesn't make sense to punch a rank,,FALSE
Who was running an occupational trade?,1,,,FALSE
Alfred was imbibing a resistor element.,-1,,,FALSE
Who will be promoting some mint?,2,,,FALSE
Who gives Harold a horse?,2,,,FALSE
Who doesn't reproduce five vegetables?,2,,,FALSE
Who bombards an unskilled occupation?,0,,,FALSE
Who will combine a fixed bridge?,0,,,FALSE
Mitch will be plugging a transfer switch.,2,,,FALSE
Richard will be harming Rosemary.,2,,,FALSE
Who looks a modelling position?,-3,"it would make more sense to say ""who is looking for a modeling position""",,FALSE
Francis will put a thymic branches artery.,-2,,,FALSE
Who will be impersonating Perkin?,2,,,FALSE
Pauline disburses a human corpse to Carol.,-2,,,FALSE
Who has not buried 5 notes?,1,,,FALSE
Fred is hearing a gas pedal.,2,,,FALSE
Susan is not melting a motor railcar.,2,,,FALSE
Who will be burying a cotton fabric?,2,,,FALSE
Who loans a train to Audrey?,2,,,FALSE
Dora binds a sales position.,-3,,,FALSE
Donald rung Geoffrey.,2,,,FALSE
Lionel stretches a sugar beet.,-2,sugar beet can't be stretched,,FALSE
Damian will not transform a right ventricle.,1,,,FALSE
Who will be starving a US warrant officer rank?,-2,doesn't make sense to starve a rank,,FALSE
Who demos a flag officer rank with a crocodile?,0,,,FALSE
Abigail chokes a commissioned officer rank.,-2,doesn't make sense to choke a rank,,FALSE
Janet will plant a plasma membrane.,1,,,FALSE
Adam will be determining to a position.,0,,,FALSE
Gloria has not purchased zero newspapers from Aloysius.,1,,,FALSE
Florence photocopies ten oat grains.,-1,,,FALSE
Who vandalized an external striate artery?,-2,,,FALSE
Amelia was ironning a left false rib 9 bone.,-2,,,FALSE
Neville will imagine a ship cabin.,2,,,FALSE
Who will shoot an enlisted soldier rank with an academic degree?,0,,,FALSE
Who will be getting Christine?,2,,,FALSE
Who was compressing 3 operas?,-2,,,FALSE
Wendy was comparing a foreign service position.,2,,,FALSE
Rick won't help a vital organ.,2,,,FALSE
Who dredges a forty eight foot container?,2,,,FALSE
Brenda will be binding Sarah.,2,,,FALSE
Who cuted seven pigeons?,0,,,FALSE
Casey was stepping Isabel.,-3,"""stepping on""",,FALSE
Who will produce two superior labial arterys?,1,,,FALSE
Who is voting a nail?,0,,,FALSE
Vanessa will be determining a chest container.,1,,,FALSE
Byron was bawling a robotic gripper.,-1,,,FALSE
Marshela will pip a sales position.,0,,,FALSE
Mark was boiling an easel.,1,,,FALSE
Alison plays a Redwood tree.,-3,,,FALSE
Lydia delivers a bicycle to Melanie.,2,,,FALSE
Marc is evacuating to a standard gauge railway.,2,,,FALSE
Pauline has not vandalised a leafy green vegetable.,1,,,FALSE
Allan has not puted Brian.,0,,,FALSE
Kevin doesn't befriend a juniorNCO rank.,-2,doesn't make sense to befriend a rank,,FALSE
Max will be pestling an elevator.,-2,,,FALSE
Claire cleans a palletized cargo ship.,2,,,FALSE
Christine was reading a guanarito virus.,-3,"""reading about""",,FALSE
Patrick will be seeing a flag officer rank.,-2,doesn't make sense to see a rank,,FALSE
Carol will perceive a modem.,1,,,FALSE
Who will be running Rose?,0,,,FALSE
Maurice was reading an iliac branch artery.,2,,,FALSE
Hannah was combining a non_rechargeable battery.,0,,,FALSE
Wendy tells an ocean liner.,-1,,,FALSE
Tim determines a guided missile.,2,,,FALSE
Who graves a left distal phalanx V bone?,1,,,FALSE
Florence imbibes a positive crankcase ventilation valve.,-3,,,FALSE
Who envenoms a defensive stock?,-2,,,FALSE
Who is supporting a military surplus?,2,,,FALSE
Who seats Abigail?,2,,,FALSE
Nancy will pullulate Caitlin an auricle.,0,,,FALSE
Tim auctioneers a steps.,1,,,FALSE
George fires a switch device.,2,,,FALSE
Laura crunched a left intermediate phalanx II bone.,1,,,FALSE
Susan assails a triquetral bone.,1,,,FALSE
Who will be inheritting four apples?,2,,,FALSE
Greta will be writing five torsi.,-2,writing a torsi doesn't make sense,,FALSE
Morgan buries a temporal branch artery.,2,,,FALSE
Terence will pour 10 leafy green vegetables.,2,,,FALSE
Who won't assault a professional athlete?,2,,,FALSE
Who has not ingested some glue?,2,,,FALSE
Who was assailing Richard?,2,,,FALSE
Who won't pestle an ovum?,1,,,FALSE
Amselm will be wetting a note.,2,,,FALSE
Who will be trotting from an edible nut Andrew?,0,sentence doesn't make sense,,FALSE
Lisa will be stealing a palm oil nut from an artistic occupation.,-2,doesn't make sense to steal from an occupation,,FALSE
Emily doesn't borrow a vessel to semilunar ganglion artery from a field grade officer rank.,0,doesn't make sense,,FALSE
Who reproduced a drum?,2,,,FALSE
Who will be firing a hotel function room?,0,sentence doesn't make sense,,FALSE
Rebecca sought a Triticum urartu.,-3,"""sought after""",,FALSE
Maggie borrows a petroleum tanker ship.,2,,,FALSE
Who finances a chairman manual?,-1,can't fiannace a document,,FALSE
Who roughens a wheelchair?,2,,,FALSE
