Who is not having an intentional process?,1,could be ok with context,,FALSE,,,,
The US military rank special plays an auditorium seat.,-1,"play a game, instrument",,FALSE,,,,
The political scientist will evacuate the part timer.,2,,,FALSE,,,,
Who is getting the registered nurse?,2,,,FALSE,,,,
The broker is cleaning a month.,-1,clean an object; month a concept,,FALSE,,,,
The Chess player rings Lucas.,2,(on phone?),,FALSE,,,,
The dissident will be chilling a linguistic expression.,-1,chill a physical object; epression is concept,,FALSE,,,,
Who solders a question?,-1,solder an object; question is a concept,,FALSE,,,,
The manager was turning a collection.,1,could be ok with context,,FALSE,,,,
The government secretary will not be expressing a glove.,0,might be ok with context?,,FALSE,,,,
Dora is befriending the astronomer.,2,,,FALSE,,,,
Who was rendering the government secretary?,-1,render an image,,FALSE,,,,
Jessica wasn't running the plumber.,-1,"run a race,organization,process, not something physical, let alone a person",,FALSE,,,,
The founder told a leaving.,-1,tell a story,,FALSE,,,,
The gymnast will be dodging a game.,0,ok but metaphorical,,FALSE,,,,
Pauline lends a translocation to Lawrence.,-1,lend physical object; translocation is concept,,FALSE,,,,
Louis was shouting a man.,1,(at) a man,,FALSE,,,,
The performer works a group.,1,(in) a group,,FALSE,,,,
The clerical secretary won't bray an involuntary muscle.,0,?,,FALSE,,,,
The composer won't be drinking a subjective assessment attribute.,-1,drink a liquid,,FALSE,,,,
Clarence was advertizing the living.,0,?,,FALSE,,,,
Simon will interview Phil.,2,,,FALSE,,,,
Gordon doesn't dilute a day.,-1,dilute a substance; day a concept,,FALSE,,,,
The secretary of the treasury was vandalizing a shirt.,2,,,FALSE,,,,
Gerald soldered an artifact.,1,metal artifact plausibly,,FALSE,,,,
Mitch is selecting Priscilla.,2,,,FALSE,,,,
The student will steal a physical system from Ethel.,1,odd,,FALSE,,,,
The lacrosse player is not binding an avocado to Emma.,1,,,FALSE,,,,
The violinist finds an object.,2,,,FALSE,,,,
Who is penalising the civilian?,2,,,FALSE,,,,
Who auctioneered a language?,-1,auctioneer an object,,FALSE,,,,
The consul general is wetting a clamp.,1,,,FALSE,,,,
Who will not be firing a contest?,-1,"fire a projectile, employee, object; contest a concept",,FALSE,,,,
The diplomat has not intended to Travis to sculpture.,-3,,,FALSE,,,,
Who will be comminuting 9 organisms?,0,?,,FALSE,,,,
The bishop will analyze an university.,2,,,FALSE,,,,
The human slave bombed a guide book.,1,,,FALSE,,,,
Who will perceive Mavis?,2,,,FALSE,,,,
The musical conductor will be unveiling a grecian tub.,2,,,FALSE,,,,
The paleontologist borrows a geographic area from Edward.,1,Borrow an object not a geographic area,,FALSE,,,,
The celebrity was combining a day.,-1,combine two things; cannot combine a day,,FALSE,,,,
The soldier won't be auctioneering a contest.,-1,,,FALSE,,,,
The joint forces commander is finding.,-1,missing object,,FALSE,,,,
Who born a number?,-3,,,FALSE,,,,
Alex will borrow a woman from the US military rankW o2.,-3,invalid objects,,FALSE,,,,
The military commander will shut 2 bacteriums.,-1,shut a door not bacteriums or case,,FALSE,,,,
Daphne substitutes a day.,1,,,FALSE,,,,
Who will pass the when?,3,the sentence makes no sense overall,,FALSE,,,,
Who will envenom a day?,-1,envenom a drink or food; you can't poison a day,,FALSE,,,,
The vice president is stealing a radial branch artery in the hand.,-1,cannot steal a radical branch artery,,FALSE,,,,
The spokesperson will produce the year duration.,-1,cannot produce a year duration,,FALSE,,,,
The cyclist was submitting a geographic area to Caitlin.,0,"can make sense in context when thye area was required by Caitilin, verbal or paper submission",,FALSE,,,,
The US military rank e4 is borrowing a contract document.,-2,rank cannot borrow something,,FALSE,,,,
The college sophomore is painting a tv remote.,2,,,FALSE,,,,
Who will not be planning a working?,-3,incomplete sentence,,FALSE,,,,
Pauline wasn't eliminating the day duration.,0,Can eliminate a day in some contexts but its very unclear what is meant,,FALSE,,,,
Who will find a nation?,-3,incomplete sentence,,FALSE,,,,
Claire is driving a geometric point.,-1,cannot drive a geometric point,,FALSE,,,,
The monarch was aiding UNK_PERSON_1.,NULL,The object is unclear,,FALSE,,,,
Barnaby will add the planet earth.,-3,incomplete sentence i.e add the planet where?,,FALSE,,,,
Angelina has not soldered an artifact.,2,,,FALSE,,,,
Who suffers the year duration?,-1,"suffer a loss, a disease",,FALSE,,,,
The major general irrigates a golf facility.,2,,,FALSE,,,,
The soldier loses the US military rank e7.,2,I am not very farmiliar with military ranks but I bet you can lose a rank,,FALSE,,,,
The president of the united states will nod a deltoid artery.,-1,"approving something by a nod, not an artery",,FALSE,,,,
The dentist massaged a day.,-1,massage a person or boday part or food a preparation,,FALSE,,,,
Ada sought a group.,2,,,FALSE,,,,
Who was understanding the rock climber?,2,,,FALSE,,,,
Rosemary was painting a leaving.,-1,paint something or someone,,FALSE,,,,
The chargeD affaires penalises Alcyon.,-1,penalise someone or something like a nation and not a bird or star,,FALSE,,,,
The physicist was starving the historian.,2,,,FALSE,,,,
Who will be selling a number?,-1,cannot sell a number,,FALSE,,,,
Eileen assaults Marilyn.,2,,,FALSE,,,,
The clerical secretary penalises the refugee.,2,,,FALSE,,,,
The teacher will be investing a public program.,1,"invest ""in""",,FALSE,,,,
The government secretary turns a brake pedal.,2,,,FALSE,,,,
The chargeD affaires eats UNK_ORG_1.,NULL,eat food not some unkown abstraction ,,FALSE,,,,
Edward was adding a physical system.,1,incopmplete meaning; a physical system where?,,FALSE,,,,
The US military rank e5 constricts a nursery.,-3,constrict  a process or  vessel/rank cannot constrict,,FALSE,,,,
The pilot will seat Rosemary.,1,The pilot can seat Rosmary but without context it is unclear,,FALSE,,,,
The rabbi doesn't sculpt a translocation.,-1,cannot sculpt a process; sculpt wood or stone,,FALSE,,,,
Adrian impersonated the chairmanJC s.,1,can impersonate the Chairman but the JC s makes the meaning unclear or incomplete,,FALSE,,,,
Who kills the attorney?,2,,,FALSE,,,,
The part timer was taking 7 poodles.,0,its unclear whether the part timer is a person or something,,FALSE,,,,
Nicholas unwraps an eye.,1,Does not make complete sense,,FALSE,,,,
The engineer inflates a time measure.,-1,"inflate a ballon, an ego not a time measure",,FALSE,,,,
Who was compacting a group of people?,-1,"compacting graphite, lime  not a group of people",,FALSE,,,,
The chaplain was disbursing null.,-1,dsiburse money not null,,FALSE,,,,
The corporal will not starve Hazel.,2,,,FALSE,,,,
The directorJS was playing a combustion chamber.,-1, play an instrument not a combustion chamber,,FALSE,,,,
Who will be attacking Maggie?,2,,,FALSE,,,,
Who won't drive a translocation?,-1,"cannot drive a translocation, drive a car or idea",,FALSE,,,,
Edmund was shooting Dolly.,2,,,FALSE,,,,
The performer will be cutting a human child.,2,,,FALSE,,,,
The statistician was not expressing a recreation or exercise.,1,express an idea or opinion,,FALSE,,,,
Who binds a school?,1,"bind two objects, binding a school does not make complete sense",,FALSE,,,,
UNK_ORG_1 inherits a land area from Annabel.,NULL,"UNK_ORG is not a clear subject, its an abstract concept that needs to be quantified",,FALSE,,,,
Kate isn't reding the past.,-1,cannot advice the past,,FALSE,,,,
The artist will not take a day.,1,can take a day off but the meaning is incomplete as it is,,FALSE,,,,
The political scientist was not producing a party platform.,0,Its quite unclear what producing a party platform means,,FALSE,,,,
The economist will smell the performer.,1,can smell a farmer but where is this really happeing makes it not make sense,,FALSE,,,,
The librarian doesn't upload a subjective assessment attribute.,-1,upload a file not an abstract concept,,FALSE,,,,
The go player will be releasing the pharmacist.,1,can happen but the odds of occuring? the sentence makes sense but not completely,,FALSE,,,,
The zoologist was not chewing a food.,1,"chewing food not ""a food""",,FALSE,,,,
The investor doesn't dodge the year duration.,-1,dodge a bullet not a year duration,,FALSE,,,,
The consul general will be voting a barrier.,-1,"voting on an issue or for someone, not a barrier",,FALSE,,,,
Who consumes 15 pints of water?,2,,,FALSE,,,,
The concierge envisages the day duration.,-1,can conteplate a day not the duration,,FALSE,,,,
Aileen doesn't support Seth.,2,,,FALSE,,,,
The botanist will be designing a group of people.,-1,"design a room, house or outfit not a group of people",,FALSE,,,,
The sailor smells Travis.,2,,,FALSE,,,,
Gloria will be waving an investing.,-1,wave a hand or someting and not a process,,FALSE,,,,
The veteran won't be interchanging a corporation.,1,"not complete pragmatically, need another thing to interchange with or context",,FALSE,,,,
Yvonne presses a subjective assessment attribute.,-1,press a physical entity and not something abstract,,FALSE,,,,
Benjamin reckons a human child.,1,reckon  in terms of regarding in specific way maybe,,FALSE,,,,
Conan borrows an indicating from the ambassador.,-1,"borrow something physical or has a physical sense and not a process like ""indicating""",,FALSE,,,,
The statistician is specifying to Alicia to wade.,0,"Its very unclear what this sentence is referring to, wade like a duck?",,FALSE,,,,
The full time position will sell a marsupial to Hilda.,-3,Wrong subject and object;  a position cannot sell a marsupial,,FALSE,,,,
Who rung Doris?,2,,,FALSE,,,,
The confederate soldier will not be imbibing a hardware system.,-1,imbibing a drink and not hardware,,FALSE,,,,
Who is dodging an intentional process?,-3,dodge a bullet or person in certain contexts and not a process,,FALSE,,,,
Gladys heard Nicholas.,2,,,FALSE,,,,
Who isn't nearing a group of people?,0,The subject is vague and needs context to be right,,FALSE,,,,
The philosopher was beckonning to Wendy.,2,,,FALSE,,,,
The teacher will share a group of people.,1,can share a group of people but needs full context to make complete pragmatic sense,,FALSE,,,,
The draftsman will be setting to a sloped area.,-3,makes no sense at all,,FALSE,,,,
The ambassador mails a week.,-1,mail a letter or package,,FALSE,,,,
Emily will not be reproducing a shape attribute.,-1,reproduce a physical entity and not something abstract,,FALSE,,,,
The investor intends to Anthony to fish.,-3,makes no sense at all,,FALSE,,,,
Bunny doesn't ideate a light fixture.,-1,ideate a belief and not a light fixiture,,FALSE,,,,
Who manducates a profile wall?,-1,eat food not a wall,,FALSE,,,,
Who was not ducking a translocation?,-1,ducking an object not a process,,FALSE,,,,
Who is damaging a subjective assessment attribute?,-1,damage a name or a physical onject and not something abstract as an subjective assessment attribute,,FALSE,,,,
Alvin manducates a plug.,1,chew food and not a plug; technically can chew a plug but does not make practical sense,,FALSE,,,,
Who has not fired the year duration?,-1,"fire shoots, people and not a time period",,FALSE,,,,
Who is bombarding a television set?,-3,"wrong subject and object, makes no sense at all",,FALSE,,,,
The anthropologist was painting 3 human children.,2,,,FALSE,,,,
Who will not specify to Denis to didder?,-3,makes no sense,,FALSE,,,,
Karina was analysing a field of study.,2,,,FALSE,,,,
Brady loans the part timer a woman.,-1,"loan money, something physical, this is not really right because what is a part timer? ""a woman"" vs ""to a woman""",,FALSE,,,,
Nicholas was determining to Jessica.,-1,"determine somethin not ""to a person""",,FALSE,,,,
The Joint Forces Maritime Commander will be purchasing zero tumors from Mark.,-1,cannot purchase tumnors necessarily,,FALSE,,,,
The lawyer will be charging Joan.,2,,,FALSE,,,,
Who was seating Bertie?,2,,,FALSE,,,,
Cnythia will consume a human child.,1,not total practical sense in consuming a human,,FALSE,,,,
The lacrosse player will be fermenting a water vehicle.,-1,ferment something biological and not a water vehicle,,FALSE,,,,
Who will not be downloading a group of people?,-1,"download a file, app and not people",,FALSE,,,,
The archeologist loses UNK_PERSON_1.,NULL,"lose something like money, status, an object and not an abstraction",,FALSE,,,,
Who is frying 10 registry tons of water?,-3,"fry food, cables can get fried and not registry",,FALSE,,,,
Clarice was eating the functioning.,-1,eat food and not a process,,FALSE,,,,
Who is submitting a school?,1,an incomplete sentence,,FALSE,,,,
Who will be compounding a question?,0,?,,FALSE,,,,
Who is poisonning the engineer?,2,,,FALSE,,,,
The footballer will kick an office building.,2,,,FALSE,,,,
The writer wasn't turning a number.,-1,cannot turn a number,,FALSE,,,,
Michelle doesn't steal a translocation.,-1,do not steal a process,,FALSE,,,,
The manager evacuates Ellen.,2,,,FALSE,,,,
The government secretary is diluting a horn instrument.,-1,cannot dilute an instrument,,FALSE,,,,
The attorney general will communicate a nation to Alfonso.,-1,"can make sense in context i.e ""communicating a nation""",Proposition,FALSE,,,,
The governor will ascertain.,1,incomplete sentence,,FALSE,,,,
Victoria isn't giving eight fictional texts to the business person.,2,,,FALSE,,,,
The go player will be impersonating Florence.,2,,,FALSE,,,,
The lawyer raises a collection.,-1,"The noun ""raise"" has 4 sense(s); to increase an amount, ",,FALSE,,,,
Juliana doesn't protect Elton.,2,,,FALSE,,,,
Mitchell was not bearing the human slave.,1,Its a correct senstence but it does not make perfect sense,,FALSE,,,,
The painter partakes a class.,1,"participates in a classroom; Partakes ""in"" not ""a""",,FALSE,,,,
Who protects an attack?,-2,attack takes a direct object typically an entity being protected,"1. Requires a direct object 2. optional preposituional phrase i.e ""from or against"" 3. who protects the ""children, animal""",FALSE,,,,
The investor brays a board or block.,-3,"Does not typically take a direct object and this one has two; the subject is usually donkeys, mules or similar animals","1. Primary usage as an intrasitive verb, occasionally transitive 2. Intrasitively, harsh or lud sound and trasitively,  utter or proclaim louldy 3. The mule brays or she brays her complaints",FALSE,,,,
The boxer was cleaning the when.,-1,cleaning requires a direct object of class Human,,FALSE,,,,
Mike irons the day duration.,-1,irons takes a direct object that is a Physical space or an Object* or BodyPart or rarely an abstract concept,,FALSE,,,,
Hamish delivers a stating to the part timer.,-1,"Deliver Physical items, Babies, Communications, lines or results, promises not a ""stating to the part timer""",,FALSE,,,,
Jim hears the right.,-1,"Hear sounds, words/speech when takes a direct object",,FALSE,,,,
The musical conductor is bombarding a hinge.,-1,"Bombard a physical target, people or groups, commuinication channels or sensory systems",,FALSE,,,,
The hospital corpsman was dredging the war state.,-3,"dredging takes a direct object of type: waterway or body of watr or underwater surface; not a ""war state""",,FALSE,,,,
The footballer ideates a mouse.,-1,ideate does not take a direct object hence mouse should not be here,,FALSE,,,,
The ambassador will compound a translocation.,-3,compound substances/ ingredients or elements; make worse ?,,FALSE,,,,
Who will be imbibing a woman?,-1,requires a direct object of type drink or information/knowledge or Cultural elements not a human,,FALSE,,,,
The attorney shoots the vice president.,2,,,FALSE,,,,
Kenneth is dodging an indicating.,-2,"requires a direct object of type ""moving object,"" ""obstacle"", ""person"" or an abstract concept as ""questiosn/communications"" or ""obligations/duties""",,FALSE,,,,
The celebrity puted a shopping mall.,-3,No such word as puted in English,,FALSE,,,,
UNK_PERSON_3 steals the law from the cellist.,NULL,Steals requires a subject who is a person or reference of a person,,FALSE,,,,
The US military rank e2 will take a telephone.,-2,"Take requires a subject of type Living organism i.e human or another animal or an entity that can take something as Government, military or organisation",,FALSE,,,,
Who is planning?,-1,"Requires a direct object of type ""event"", ""action/activites"", ""time period"" or ""infrastructural object""",,FALSE,,,,
Dolly will be dredging a stationary artifact.,-1,"dredging takes a direct object of type: waterway or body of water or underwater surface; not a ""stationary artefact""",,FALSE,,,,
Francis will be showing a putting.,-1,showing takes a direct object of type,,FALSE,,,,
The US military rank e1 is shooting Hardy.,-3,"Both the subject and Objects are invalid; shooting takes a subject of type Human, group of people, force or entity capable of attacking (can have a title e.g soldier) and Object can be direct or indirect i.e shooting at an opposing army or just ""shooting""",,FALSE,,,,
The Joint Forces Commander was assailing a sweet cherry tree.,-1,Assailing takes objects of type people or positions or decisions not plants,,FALSE,,,,
Veronica comprehended the US military rank o7.,1,A rank can be understood as what it means but it is strange to say it this way,,FALSE,,,,
The comedian is firing a working.,-2,Firing takes a direct object object of type person or groups of people,,FALSE,,,,
The military person is penalizing Cora.,2,,,FALSE,,,,
Casey takes a number.,2,,,FALSE,,,,
The US military rankW o1 will be seating Melinda.,-2,Seating takes a subject of type person or collection of people,,FALSE,,,,
Who bombards a water area?,-3,Bombards needs a human subject; while water area is a location but it would not make complete sense,,FALSE,,,,
The statistician purchased a computer program from the Joint Forces Maritime Commander.,2,,,FALSE,,,,
Who was soldering a subjective assessment attribute?,-1,soldering needs an object of type metal or electronic part as its object,,FALSE,,,,
The rock climber is stretching a violin.,1,"The object of stretching needs to flexible or elastic; if the violin is made of said material, it makes sense",,FALSE,,,,
Who was intercommunicating a time measure to the broker?,-1,"Can only inflate inflatable objects i.e ballons, tires and not a woman",,FALSE,,,,
Who inflates a woman?,-1,,,FALSE,,,,
The engineer will be bombarding 9 men.,2,,,FALSE,,,,
The banker will grow a month.,-2,"you only grow what is capable of increasing in size, number or degree and month does not increase in size",,FALSE,,,,
Rachel replaces a time point.,-1,"replace people or items or systems/processes and not ""time point""",,FALSE,,,,
The college sophomore is putting a guitar.,-1,needs a physical location for complete meaning,,FALSE,,,,
The secretary of the interior was kicking a sieve.,1,?,,FALSE,,,,
The major was intercommunicating a time measure.,-1,"intercommunicating takes i.e parties, people, or spaces; not a ""time measure""",,FALSE,,,,
Who has not imagined the year duration?,0,?,,FALSE,,,,
Who dodged a woman?,0,?,,FALSE,,,,
Gary irrigated a subjective assessment attribute.,-1,"irrigate a Land/field, Crops or Wound/Bodyparts/Cavities ",,FALSE,,,,
The clerical secretary interviews Bertha.,2,,,FALSE,,,,
                                    ,,,,FALSE,,,,
The lawyer is fishing a group of people.,-1,"fish ""fish species"" or ""an object e.g keys""",,FALSE,,,,
The actor is vandalising a cutting device.,2,,,FALSE,,,,
The civilian will be eating 9 human children.,-1,eat objects of type food,,FALSE,,,,
Ricky smokes the year duration.,-1,smoke Tobacco products/ Marijuana ( most common) or other substances or food items like meat,,FALSE,,,,
The admiral will be turning a government.,-1,change state or condition if something; needs complete,,FALSE,,,,
Austin works an investing.,1,"works ""in"" investing makes sense",,FALSE,,,,
The ally places a group.,1,can place a group in a competition but requires some thought to fully understand,,FALSE,,,,
The film producer evacuated Norman.,2,,,FALSE,,,,
Lora will classify a service.,0,,,FALSE,,,,
The historian wasn't fishing the planet earth.,-1,"fish objects capable of being fished i.e fish, keys",,FALSE,,,,
The rabbi was ringing Phoebe.,2,,,FALSE,,,,
Ursula will be tasting a translocation.,-1,taste food and not a process,,FALSE,,,,
The military commander is ascertaining.,1,ascertaining ?,,FALSE,,,,
The military officer votes a human corpse.,-1,vote in an election or on somethin to agree,,FALSE,,,,
The composer was freezing the day duration.,-1,freeze an object capable of being frozen i.e liquid; cannot freeze a day duration,,FALSE,,,,
Angelina is compounding a fact.,-1,compound objects capable of being combined,,FALSE,,,,
Phoebe was releasing the lacrosse player.,2,,,FALSE,,,,
Who isn't poisonning the widowed woman?,1,it has a reality issue i.e not realistic but valid sentence,,FALSE,,,,
Who doesn't mail the US military rankW o3 a serving?,-3,"indirect object, miliatary rank is not capable of receiving mail",,FALSE,,,,
The student will retrieve the living.,-1,"retrieve an object capable of being received i.e information, ",,FALSE,,,,
The game referee gives an index bond to the farm hand.,2,,,FALSE,,,,
Who shared five women?,2,,,FALSE,,,,
The composer will be bearing the living.,-1,?,,FALSE,,,,
Who respires a time measure?,-1,"respire air, not time",,FALSE,,,,
The Queen consort wasn't closing a gear.,1,"close an object capable of being closed, case etc not a gear",,FALSE,,,,
Melody isn't fermenting a water area.,-1,ferment organic matter; not water,,FALSE,,,,
Who will plan?,1,plan requires a direct object. Plan a meeting or an event. This makes sense in context,,FALSE,,,,
Bridget considers the permission.,2,,,FALSE,,,,
Larry is uncovering the periodical issue.,2,,,FALSE,,,,
The US military rank o6 doesn't massage Carmen.,-2,"Massage takes subjects which are humans, body parts capable of massaging or machine",,FALSE,,,,
Louis will not be dodging the year duration.,-1,dodge an object in motion or people not time,,FALSE,,,,
Sue was thinning to a region.,-1,?,,FALSE,,,,
The tourist will affix a man.,1,cannot attach physically to a man really,,FALSE,,,,
Elvis will not dishonour the US military rank e9.,2,,,FALSE,,,,
Madeline will nod an intentional process.,-1,"nod a head, not a process",,FALSE,,,,
The computer scientist will be envenomming a vehicle safety device.,-3,incorrect spelling of envenoming; cannot make a vehicle poisnous,,FALSE,,,,
Casey won't be breathing a class.,-1,"breathe air, not a class",,FALSE,,,,
The secretary of defense will kill Kelli.,2,,,FALSE,,,,
Who will be transforming a day?,-1,"transform physical objects/spaces e.g rooms, areas, people or abstract concepts as system/process/culture/society",,FALSE,,,,
The US military rank o7 irons an aorta.,-3,a military rank cannot iron and an aorta is not ironable,,FALSE,,,,
The gymnast imagines a pursuing.,-1,imagines,,FALSE,,,,
Winston will nod to Tim.,2,,,FALSE,,,,
The cardinal will discover the past to the sculptor.,-3,"the indirect object, ""to the sculptor"" is wrong",,FALSE,,,,
The coach pushes the year duration.,-1,push a physical object or person or idea/agenda not time,,FALSE,,,,
The musical conductor will smoke a chair.,-1,smoke Tobacco products/ Marijuana ( most common) or other substances or food items like meat,,FALSE,,,,
The archeologist understands the year duration.,1,"understand information or concepts; ""year duration"" can be a concept",,FALSE,,,,
Cinderalla wasn't performing an animal.,1,"perform actions/tasks/ artistic/entertainment/ athletic or religious acts; can ""perform an animal as entertainment""",,FALSE,,,,
Monica roughened a translocation.,-1,?,,FALSE,,,,
Alice is manducating a robot.,-1,manducating food,,FALSE,,,,
Kellie advertised the year duration.,-1,advertise a product; ,,FALSE,,,,
Phoebe will not be reproducing an animal.,-1,a person cannot reproduce an animal,,FALSE,,,,
The criminal will not search the lawyer.,2,,,FALSE,,,,
The college junior was refinancing UNK_LOC_1.,NULL,reference information; UNK_LOC_1 can be referenced in a certain context and still be right,,FALSE,,,,
The violinist damages a group.,2,,,FALSE,,,,
The US military rank o10 will not be finding a stove.,-2,"military rank cannot ""find""; the subject has to be a human being or organisation or entity capable of finding something",,FALSE,,,,
Maurice doesn't nod an eye.,-1,nod a head; wink an eye,,FALSE,,,,
Diana kicks the right.,-1,"kick a physical objects as sports balls, rocks or structures/ barriers or people",,FALSE,,,,
Joseph will make a group.,2,,,FALSE,,,,
Who will relinquish Roland?,2,,,FALSE,,,,
Lawrence pours a subjective assessment attribute.,-1,pour a liquid/ granular substance,,FALSE,,,,
The ambassador will drive a contest.,-1,"drive a car or an idea; objects capable of being driven; can ""drive in a contest""",,FALSE,,,,
The US military rankW o4 massages Norma.,-1,"Massage takes subjects which are humans, body parts capable of massaging or machine",,FALSE,,,,
The chiro was massaging Constance.,2,,,FALSE,,,,
Ida is not assorting a container.,1,assort the contents of a container and not the container itself?,,FALSE,,,,
The US military rank e9special studied a locust.,-2,the subject of study has to be a person or groups or entities capable of studying,,FALSE,,,,
Who fires an attack?,1,fires? attack?,,FALSE,,,,
The US military rank o3 will be kicking four salmons.,-1,the subject of kicking has to be a person or groups or entities capable of kicking,,FALSE,,,,
Diana will be comprehending the ally.,-1,comprehend information not an object,,FALSE,,,,
The college sophomore smells a walking cane.,2,,,FALSE,,,,
Who pipped Melanie?,2,,,FALSE,,,,
Who will be sending some urine to the major general?,2,,,FALSE,,,,
The secretary of the treasury will recall a cement carrier ship.,2,,,FALSE,,,,
Who will be selling a week to the full time position?,-1,cannot sell a week; the indirect object is also not right,,FALSE,,,,
Francis is comparing a fact.,1,"compare one thing to another, in order to be complete in meaning",,FALSE,,,,
The philosopher will smoke a time measure.,-1,smoke Tobacco products/ Marijuana ( most common) or other substances or food items like meat,,FALSE,,,,
The geographer fried a hominid.,1,a human being is a hominid but not usual language,,FALSE,,,,
Who will envenom a question?,-1,"poison victims as prey, body parts or objects as weapons/tools or substances as water/food",,FALSE,,,,
Who is borrowing an object from the civilian?,2,,,FALSE,,,,
The college sophomore won't compound a mosque.,-1,compound objects capable of being combined i.e substances or materials,,FALSE,,,,
The Queen consort was seating Alain.,2,,,FALSE,,,,
Cora is designating to Abraham to design.,2,,,FALSE,,,,
The boxer will plug the evacuee.,-1,plug does not take a human being as an object,,FALSE,,,,
Amselm will be rolling a woman.,2,,,FALSE,,,,
The secretary of the treasury is crunching a ball.,2,,,FALSE,,,,
Randy hears Barbara.,2,,,FALSE,,,,
Rachel wasn't producing a sport serve.,1,produce a sports serve or do a sports serve?,,FALSE,,,,
Who will be sharing eight factual texts?,2,,,FALSE,,,,
Carl will cipher a human child.,-1,cipher a message/ document not a person,,FALSE,,,,
The gymnast doesn't uncover an university.,-1,uncover something hidden,,FALSE,,,,
The president of the united states will download three left colic ascending artery branchs.,-1,"download a file, app/something digital and not a part of an organism",,FALSE,,,,
The wrestler mails Andrew the year duration.,-1,Mail a letter/ package;not time,,FALSE,,,,
The US military rank e1 won't transmit two arms.,-2,rank is a concept and nonsentient; transmit requires sentience subject i.e person or group or entity capable of transmitting,,FALSE,,,,
The joint forces commander will nod an oqal.,-1,nod a head,,FALSE,,,,
The student is recollecting a group of people.,2,,,FALSE,,,,
Who will be taking the living?,-1,take a physical object abstract concept capable of being taken,,FALSE,,,,
The abbot pulls a walking.,-1,pull a physical object; not a project,,FALSE,,,,
The biologist was starving the prisoner of war.,2,,,FALSE,,,,
Henry toys the obligation.,2,,,FALSE,,,,
Who will not be pullulating Mitchell?,-3,pullulate an area ,,FALSE,,,,
The performer impersonates Vincent.,2,,,FALSE,,,,
Who was raising an intentional process?,-1,"raise a bodypart, objects/structures not an abstraction like 'intentional process""",,FALSE,,,,
Who will sit Hannah?,2,,,FALSE,,,,
The king won't smell the full time position.,-1,"smell an physical object or substance not an abstract concept as ""time position""; though metaphorically, it may work",,FALSE,,,,
Who will not kill the attorney?,2,,,FALSE,,,,
Corinne interviews the government secretary.,2,,,FALSE,,,,
Who is not lubing an one dimensional figure with a bottle?,-3,grammartically incorrect and semantically nonsensical,,FALSE,,,,
The cleric hunts a putting.,-1,"hunt a person, animals, prey",,FALSE,,,,
Who is extending the when?,-1,"extend a deadline, an object etc; not a living organism",,FALSE,,,,
The philosopher advertises the day duration.,-1,advertise a product; ,,FALSE,,,,
The captain officer is relinquishing a bust.,-1,"relinquish something inthe realm of control, ownership/responsibility/ reliquinsh a possessable object",,FALSE,,,,
Pete doesn't watch.,1,incomplete; may require a direct object,,FALSE,,,,
The designer was comprehending a woman.,-1,comprehend knowledge/ inofrmation/conceptual content,,FALSE,,,,
Who is seeking a week?,-1,seek a concrete entity or goal/desire/knowledge/resource,,FALSE,,,,
The US military rankW o1 has not stored a LAN.,-2,"rank is a concept and nonsentient; store requires sentience subject; a person, group or entity capable of storing",,FALSE,,,,
Who observes the year duration?,-1,oberves takes concrete entities/events/ states or norms/laws/custom,,FALSE,,,,
The composer will be voting a group of people.,1,need more context to for complete meaning,,FALSE,,,,
The pilot shares a container with a nation.,1,need more context to for complete meaning,,FALSE,,,,
Boris will chill the farm hand.,-1,objects need to be concrete body/substance/item capable of temperature change,,FALSE,,,,
Jed pours the year duration.,-1,object needs to be liquid/granular substance,,FALSE,,,,
Who will be performing a nation?,-1,"perform actions/tasks/ artistic/entertainment/ athletic or religious acts; can ""perform an animal as entertainment""",,FALSE,,,,
The US military rank o10 is breaking a tire changer.,-2,"rank is a concept and nonsentient; breaking requires sentience subject; a person, group or entity capable of breaking",,FALSE,,,,
Helen was not specifying to Bill to clean.,1,Not completely sementically correct but grammartically right,,FALSE,,,,
Ingrid will wet an artifact.,2,,,FALSE,,,,
Who inherits the living from Cora?,-1,"inherit possession/right/title/debt/obligation not ""living""",,FALSE,,,,
The major general shoots Simon.,2,,,FALSE,,,,
Who protects a time measure?,-1,protect a person or area not an abstract concept like time measure; technically can protect values or norms too,,FALSE,,,,
The bishop relinquishes the private detective.,-1,"reliquinsh CONTROL, OWNERSHIP, or RESPONSIBILITY",,FALSE,,,,
The US military rank o3 will be pulling a left true rib 3 bone.,-2,"rank is a concept and nonsentient; pulling requires sentience subject; a person, group or entity capable of pulling",,FALSE,,,,
The tourist will steal an organism.,1,yes but not a typical thing you encounter,,FALSE,,,,
The wrestler eliminates a school.,2,,,FALSE,,,,
The snooker player will get a narrative text from the criminal.,2,,,FALSE,,,,
The knight nods to Nora.,2,,,FALSE,,,,
Ruby fries 18.4888 quarts of water.,1,its should not be done but can be done,,FALSE,,,,
The US military rank e4 will kick a horn.,-2,"rank is a concept and nonsentient; kicking requires sentience subject; a person, group or entity capable of kicking",,FALSE,,,,
The bishop relinquishes the private detective.,-1,"reliquinsh CONTROL, OWNERSHIP, or RESPONSIBILITY",,FALSE,,,,
The porter will be comminuting a leaf spring.,2,,,FALSE,,,,
The civilian is dishonorring the chef.,2,,,FALSE,,,,
